local_date,tmin,tmax,p0max,p0min,sshn,umax,umin
2011-04-16,6.0,21.8,872.3,870.0,0.0,44.0,16.0
2011-04-17,6.8,23.6,873.7,871.3,10.6,47.0,19.0
2011-04-18,11.2,25.0,873.8,870.0,5.1,49.0,18.0
2011-04-19,11.2,27.6,870.0,866.4,9.8,39.0,14.0
2011-04-20,13.2,21.0,867.9,866.0,1.2,100.0,24.0
2011-04-21,10.8,24.2,867.5,865.6,4.0,86.0,30.0
2011-04-22,12.4,20.8,868.5,866.0,0.0,89.0,66.0
2011-04-23,9.8,19.8,868.0,866.5,4.3,83.0,48.0
2011-04-24,9.6,20.6,868.5,866.0,6.3,87.0,32.0
2011-04-25,9.0,19.8,865.7,864.1,6.5,95.0,54.0
2011-04-26,12.0,18.6,867.0,864.4,8.1,90.0,50.0
2011-04-27,6.6,20.6,868.8,866.4,11.9,89.0,31.0
2011-04-28,5.0,24.0,866.2,864.7,11.5,66.0,19.0
2011-04-29,8.6,24.4,864.5,862.3,4.6,57.0,22.0
2011-04-30,13.0,18.2,864.5,858.6,1.0,97.0,48.0
2011-05-01,8.4,17.8,868.0,863.0,8.2,97.0,60.0
2011-05-02,7.0,17.4,869.6,867.9,7.0,92.0,59.0
2011-05-03,7.4,20.4,867.3,864.7,11.1,87.0,45.0
2011-05-04,8.8,22.4,867.7,864.9,11.9,69.0,32.0
2011-05-05,9.0,24.0,869.8,867.0,10.2,69.0,33.0
2011-05-06,11.8,25.2,869.7,867.2,5.7,84.0,34.0
2011-05-07,10.6,25.2,868.2,866.0,4.5,83.0,39.0
2011-05-08,13.0,24.4,866.6,864.6,6.5,84.0,43.0
2011-05-09,11.2,23.0,867.6,863.9,12.4,84.0,22.0
2011-05-10,10.0,27.0,868.4,865.8,9.4,55.0,23.0
2011-05-11,18.4,29.0,865.4,863.1,9.5,42.0,10.0
2011-05-12,14.2,28.6,867.0,865.1,11.1,51.0,21.0
2011-05-13,11.0,26.0,866.8,865.4,7.0,50.0,17.0
2011-05-14,13.8,26.0,864.5,862.3,3.6,57.0,23.0
2011-05-15,11.6,22.8,868.9,864.4,6.2,62.0,16.0
2011-05-16,10.2,25.4,871.5,868.9,1.2,62.0,12.0
2011-05-17,16.2,21.8,870.8,869.4,4.0,71.0,55.0
2011-05-18,16.4,29.8,871.8,869.9,5.2,62.0,28.0
2011-05-19,18.4,29.8,872.2,869.9,9.5,63.0,28.0
2011-05-20,15.6,31.0,870.4,867.7,11.8,60.0,14.0
2011-05-21,13.0,30.0,868.6,865.8,12.4,49.0,15.0
2011-05-22,13.8,29.0,866.0,865.0,11.3,48.0,15.0
2011-05-23,11.4,26.6,866.3,864.7,12.6,51.0,12.0
2011-05-24,10.6,28.6,867.5,865.3,12.7,45.0,13.0
2011-05-25,11.0,29.6,866.2,864.2,12.8,50.0,14.0
2011-05-26,13.0,28.8,867.3,864.7,12.6,47.0,10.0
2011-05-27,14.0,29.0,867.7,866.0,12.6,53.0,17.0
2011-05-28,15.4,32.4,867.4,865.6,12.4,43.0,14.0
2011-05-29,15.6,34.4,869.2,865.6,12.5,45.0,10.0
2011-05-30,19.0,35.2,871.1,868.5,11.3,34.0,11.0
2011-05-31,19.4,36.2,870.5,867.4,11.6,30.0,9.0
2011-06-01,23.8,36.8,866.7,863.3,10.4,30.0,12.0
2011-06-02,19.4,35.4,865.3,863.4,6.7,46.0,8.0
2011-06-03,16.2,31.4,866.7,864.7,11.1,51.0,7.0
2011-06-04,12.0,31.6,866.8,865.2,12.8,36.0,9.0
2011-06-05,16.4,33.0,867.3,864.3,11.7,41.0,11.0
2011-06-06,19.2,34.6,866.4,864.3,9.5,31.0,12.0
2011-06-07,17.8,34.6,868.0,865.7,10.2,30.0,11.0
2011-06-08,19.4,35.6,867.9,863.7,10.9,28.0,10.0
2011-06-09,20.8,34.0,862.9,858.6,10.5,30.0,13.0
2011-06-10,15.4,31.4,859.9,857.7,10.0,42.0,17.0
2011-06-11,18.4,30.4,861.9,859.9,10.0,30.0,16.0
2011-06-12,18.0,30.4,862.9,861.2,9.0,37.0,14.0
2011-06-13,15.0,29.6,864.0,861.8,11.0,49.0,15.0
2011-06-14,14.4,28.0,866.3,863.3,12.8,40.0,14.0
2011-06-15,14.6,31.6,865.9,864.7,12.8,43.0,12.0
2011-06-16,15.4,34.8,864.8,863.4,12.8,34.0,10.0
2011-06-17,18.0,38.6,863.3,862.0,13.0,31.0,7.0
2011-06-18,18.4,37.8,863.2,860.9,12.7,25.0,6.0
2011-06-19,19.0,35.4,862.9,861.7,12.8,22.0,5.0
2011-06-20,18.6,34.8,862.6,861.2,13.0,22.0,8.0
2011-06-21,15.6,35.0,862.2,861.2,12.9,26.0,7.0
2011-06-22,17.8,36.6,860.8,859.3,12.7,25.0,9.0
2011-06-23,20.0,36.2,859.8,858.3,12.6,26.0,11.0
2011-06-24,19.6,35.4,861.0,858.9,12.3,29.0,12.0
2011-06-25,20.0,35.0,861.5,859.5,12.1,26.0,8.0
2011-06-26,16.8,33.8,861.0,859.5,12.1,21.0,9.0
2011-06-27,19.4,35.0,860.9,859.7,11.8,23.0,8.0
2011-06-28,19.0,35.4,861.7,860.4,12.6,20.0,7.0
2011-06-29,21.0,35.0,861.7,860.5,12.8,23.0,6.0
2011-06-30,21.4,35.6,860.6,860.0,12.9,22.0,6.0
2011-07-01,17.0,35.8,860.6,859.4,12.4,23.0,8.0
2011-07-02,17.6,34.6,861.6,859.8,11.8,28.0,11.0
2011-07-03,17.8,35.0,861.2,860.4,11.9,26.0,4.0
2011-07-04,17.6,34.6,861.6,859.9,12.2,25.0,9.0
2011-07-05,16.0,34.6,861.9,860.3,10.8,29.0,9.0
2011-07-06,18.6,36.4,863.1,861.9,11.6,29.0,10.0
2011-07-07,21.2,38.6,864.1,861.1,10.9,22.0,8.0
2011-07-08,23.0,41.6,866.4,863.5,10.4,24.0,8.0
2011-07-09,24.4,41.4,865.0,863.0,11.4,21.0,9.0
2011-07-10,24.0,39.2,862.8,860.7,11.7,22.0,7.0
2011-07-11,21.4,37.4,862.7,861.2,11.6,24.0,8.0
2011-07-12,18.6,37.0,863.1,861.4,11.9,27.0,9.0
2011-07-13,19.0,37.4,864.0,862.7,12.7,17.0,6.0
2011-07-14,22.6,39.4,864.7,863.2,12.4,19.0,6.0
2011-07-15,22.6,39.6,863.4,861.0,12.4,22.0,7.0
2011-07-16,20.8,37.8,860.1,858.0,12.7,27.0,12.0
2011-07-17,21.0,33.4,858.8,857.5,8.7,28.0,15.0
2011-07-18,17.6,33.0,860.6,857.9,10.8,35.0,16.0
2011-07-19,19.4,34.2,861.8,860.3,12.0,41.0,17.0
2011-07-20,19.6,35.0,861.4,859.5,7.2,34.0,12.0
2011-07-21,21.0,35.6,860.9,859.6,8.9,32.0,11.0
2011-07-22,20.0,34.6,860.9,859.3,11.8,37.0,13.0
2011-07-23,20.6,35.4,860.2,858.4,11.8,36.0,16.0
2011-07-24,21.0,35.9,862.0,858.8,11.5,30.0,14.0
2011-07-25,19.1,36.4,866.8,862.5,12.0,27.0,9.0
2011-07-26,20.4,41.0,867.3,865.8,9.0,23.0,7.0
2011-07-27,24.4,42.0,865.7,862.2,11.2,24.0,10.0
2011-07-28,27.8,40.4,863.9,861.4,8.5,19.0,12.0
2011-07-29,28.0,39.6,864.0,862.8,11.4,20.0,11.0
2011-07-30,22.2,38.4,863.8,862.4,11.0,28.0,11.0
2011-07-31,22.2,40.2,863.0,860.3,12.3,23.0,7.0
2011-08-01,22.8,40.8,862.8,860.8,12.2,20.0,6.0
2011-08-02,23.4,40.6,863.0,861.6,12.1,16.0,7.0
2011-08-03,23.6,40.4,862.7,861.5,12.0,17.0,7.0
2011-08-04,25.2,40.0,862.8,861.3,12.0,23.0,10.0
2011-08-05,22.8,39.6,862.1,860.3,11.9,20.0,5.0
2011-08-06,23.0,40.0,861.0,859.5,12.0,20.0,4.0
2011-08-07,20.4,37.4,862.0,859.0,11.6,25.0,8.0
2011-08-08,20.4,37.6,861.0,859.3,11.4,32.0,7.0
2011-08-09,20.0,38.0,859.7,858.0,11.7,27.0,8.0
2011-08-10,20.0,35.6,860.1,857.6,11.6,35.0,12.0
2011-08-11,19.2,35.6,860.9,858.6,11.8,30.0,11.0
2011-08-12,21.4,35.6,860.9,858.0,10.9,36.0,14.0
2011-08-13,19.6,35.0,860.2,858.3,11.5,28.0,10.0
2011-08-14,19.0,34.6,865.3,860.2,12.0,24.0,10.0
2011-08-15,17.0,35.8,864.9,862.4,12.3,27.0,8.0
2011-08-16,18.2,35.8,862.7,860.6,12.1,25.0,8.0
2011-08-17,20.6,35.0,862.1,860.8,11.5,29.0,9.0
2011-08-18,17.8,34.6,861.7,860.6,10.7,33.0,9.0
2011-08-19,18.8,34.4,863.0,861.3,10.8,29.0,11.0
2011-08-20,18.4,35.4,865.2,862.6,11.3,33.0,8.0
2011-08-21,22.0,36.8,865.5,863.9,11.7,23.0,6.0
2011-08-22,19.8,37.0,865.8,864.1,11.6,23.0,9.0
2011-08-23,20.0,36.0,865.6,863.9,11.2,26.0,11.0
2011-08-24,20.0,35.6,863.6,861.4,11.5,24.0,10.0
2011-08-25,18.0,34.6,864.1,860.7,11.7,24.0,8.0
2011-08-26,16.8,35.6,865.9,864.5,11.4,25.0,8.0
2011-08-27,17.0,34.8,865.5,863.4,12.0,23.0,6.0
2011-08-28,20.2,35.0,862.8,860.8,11.9,27.0,7.0
2011-08-29,18.8,34.6,863.0,860.7,11.1,33.0,17.0
2011-08-30,20.6,34.0,865.6,863.3,11.2,40.0,11.0
2011-08-31,18.6,33.6,865.4,863.8,11.4,29.0,11.0
2011-09-01,17.4,34.8,863.6,861.5,11.3,27.0,10.0
2011-09-02,17.4,33.6,862.6,861.4,11.3,35.0,12.0
2011-09-03,15.6,32.8,864.7,862.5,11.0,43.0,11.0
2011-09-04,16.4,34.6,866.1,864.1,11.4,33.0,6.0
2011-09-05,19.8,35.0,867.1,865.2,11.5,24.0,8.0
2011-09-06,18.8,34.8,864.5,862.1,11.8,25.0,7.0
2011-09-07,19.0,33.0,862.7,860.9,11.0,25.0,7.0
2011-09-08,17.0,31.6,864.1,861.6,11.2,17.0,4.0
2011-09-09,15.8,33.6,865.1,863.2,11.4,18.0,7.0
2011-09-10,18.0,33.8,866.5,864.9,11.4,24.0,6.0
2011-09-11,18.4,32.8,865.3,863.4,11.1,24.0,9.0
2011-09-12,14.0,32.8,863.3,862.0,11.0,30.0,11.0
2011-09-13,15.6,31.6,864.0,862.5,11.2,29.0,11.0
2011-09-14,14.4,32.4,864.8,862.8,11.2,32.0,9.0
2011-09-15,14.8,32.8,865.6,864.2,11.1,28.0,7.0
2011-09-16,14.0,30.6,865.0,863.3,11.2,30.0,11.0
2011-09-17,14.6,32.4,864.0,863.0,11.0,27.0,9.0
2011-09-18,15.4,32.8,865.7,863.2,10.8,33.0,8.0
2011-09-19,16.4,32.8,867.5,865.5,11.0,29.0,5.0
2011-09-20,18.0,32.0,868.5,867.3,7.0,25.0,13.0
2011-09-21,17.4,30.0,868.0,866.0,10.9,36.0,12.0
2011-09-22,12.4,30.0,867.0,865.8,11.0,39.0,9.0
2011-09-23,15.0,31.0,867.0,864.6,6.9,30.0,13.0
2011-09-24,16.4,29.4,867.8,864.7,10.5,33.0,12.0
2011-09-25,15.0,28.6,869.4,867.3,10.5,40.0,18.0
2011-09-26,12.2,30.0,871.4,869.3,10.7,48.0,14.0
2011-09-27,13.6,30.8,871.8,869.7,10.5,37.0,14.0
2011-09-28,15.6,31.2,870.0,867.9,10.2,37.0,15.0
2011-09-29,14.0,28.4,869.4,867.7,10.5,45.0,11.0
2011-09-30,14.8,28.8,869.0,865.7,5.4,26.0,17.0
2011-10-01,16.0,26.4,869.0,866.7,8.3,50.0,20.0
2011-10-02,11.0,23.4,869.7,868.4,10.5,53.0,24.0
2011-10-03,7.8,24.8,870.5,868.5,10.5,45.0,18.0
2011-10-04,9.2,25.0,870.3,868.1,10.7,50.0,10.0
2011-10-05,6.8,27.2,868.9,867.0,10.7,34.0,5.0
2011-10-06,8.6,27.4,870.9,868.7,10.5,23.0,6.0
2011-10-07,9.0,26.6,870.8,869.5,10.5,35.0,8.0
2011-10-08,8.6,25.2,870.5,868.7,10.5,47.0,15.0
2011-10-09,10.6,25.2,871.4,869.5,10.3,50.0,17.0
2011-10-10,10.8,28.2,871.0,868.8,10.4,47.0,14.0
2011-10-11,12.8,30.2,871.4,869.4,10.3,30.0,8.0
2011-10-12,12.0,29.0,872.2,870.5,10.2,33.0,12.0
2011-10-13,13.6,26.2,871.7,870.0,9.6,40.0,20.0
2011-10-14,15.6,26.4,873.7,871.3,9.7,48.0,24.0
2011-10-15,12.6,28.8,873.9,872.0,9.9,42.0,12.0
2011-10-16,13.6,29.8,872.0,870.1,8.5,31.0,12.0
2011-10-17,13.2,28.2,872.5,869.9,9.2,33.0,14.0
2011-10-18,13.4,28.8,873.6,870.9,9.8,30.0,12.0
2011-10-19,13.4,27.0,871.0,868.6,8.7,46.0,17.0
2011-10-20,7.4,20.8,869.2,868.0,10.0,48.0,9.0
2011-10-21,2.4,20.6,868.9,867.7,9.9,47.0,5.0
2011-10-22,4.2,23.4,869.4,867.7,10.1,30.0,8.0
2011-10-23,6.6,22.4,871.4,868.0,10.1,27.0,8.0
2011-10-24,5.8,23.8,872.8,870.9,9.8,28.0,11.0
2011-10-25,10.0,21.6,871.0,868.6,2.3,65.0,14.0
2011-10-26,10.4,21.2,869.5,867.2,2.2,93.0,27.0
2011-10-27,10.6,19.0,870.1,867.7,5.0,90.0,55.0
2011-10-28,11.8,21.4,870.0,866.2,4.8,95.0,46.0
2011-10-29,12.0,17.0,866.8,864.7,0.3,95.0,78.0
2011-10-30,7.6,16.4,866.1,864.7,9.7,94.0,54.0
2011-10-31,4.2,14.4,868.0,865.6,9.6,96.0,44.0
2011-11-01,3.2,16.4,869.8,867.6,9.1,77.0,30.0
2011-11-02,2.2,15.0,868.8,866.7,9.8,83.0,30.0
2011-11-03,2.2,16.4,868.0,866.2,11.8,77.0,23.0
2011-11-04,5.2,19.2,869.1,867.2,9.1,52.0,27.0
2011-11-05,10.8,19.2,870.7,868.8,2.8,79.0,43.0
2011-11-06,8.6,15.2,868.3,865.7,5.9,86.0,37.0
2011-11-07,0.4,13.0,867.6,866.0,7.6,89.0,39.0
2011-11-08,1.4,12.2,869.3,867.2,6.8,78.0,51.0
2011-11-09,-0.6,10.6,870.4,868.0,7.5,77.0,32.0
2011-11-10,-0.8,12.8,870.2,869.3,8.5,78.0,29.0
2011-11-11,0.8,15.8,872.5,870.4,8.8,65.0,13.0
2011-11-12,4.2,16.6,870.5,868.5,5.1,71.0,26.0
2011-11-13,3.2,16.8,870.3,868.6,9.3,78.0,31.0
2011-11-14,3.6,18.0,870.6,868.8,9.4,63.0,21.0
2011-11-15,8.4,18.4,870.3,868.5,5.8,75.0,32.0
2011-11-16,7.4,17.4,869.1,866.2,4.7,90.0,51.0
2011-11-17,7.4,16.8,869.5,866.9,5.7,100.0,52.0
2011-11-18,4.2,15.8,870.6,869.2,8.2,87.0,37.0
2011-11-19,5.8,15.4,870.0,865.9,0.0,83.0,38.0
2011-11-20,8.8,13.4,868.7,865.1,1.4,97.0,76.0
2011-11-21,2.4,12.2,870.8,868.0,5.8,94.0,52.0
2011-11-22,0.2,13.8,870.7,868.6,9.2,87.0,39.0
2011-11-23,0.2,12.4,871.0,869.0,9.0,86.0,39.0
2011-11-24,-1.0,10.0,869.3,867.5,9.0,84.0,39.0
2011-11-25,0.4,7.6,868.7,867.5,2.7,93.0,65.0
2011-11-26,0.2,6.6,868.5,866.9,8.8,89.0,31.0
2011-11-27,-4.0,7.8,870.3,868.9,9.0,83.0,41.0
2011-11-28,-4.4,9.0,870.3,869.0,5.8,76.0,30.0
2011-11-29,-4.4,13.4,870.6,868.8,9.1,65.0,11.0
2011-11-30,-3.4,13.4,868.2,866.3,10.0,46.0,6.0
2011-12-01,0.4,9.2,872.6,867.5,8.6,60.0,25.0
2011-12-02,-5.0,10.6,873.3,871.0,9.0,47.0,12.0
2011-12-03,-3.4,12.4,871.7,870.2,9.1,45.0,7.0
2011-12-04,-5.0,13.8,873.2,870.1,9.1,43.0,13.0
2011-12-05,-2.2,16.2,873.0,871.6,8.0,35.0,10.0
2011-12-06,-2.0,16.0,872.4,870.2,9.0,39.0,11.0
2011-12-07,-2.2,15.4,872.6,870.7,9.0,44.0,10.0
2011-12-08,-2.0,14.4,872.1,870.3,9.0,42.0,14.0
2011-12-09,1.0,14.0,872.0,870.4,8.8,39.0,17.0
2011-12-10,2.4,12.4,872.9,870.9,8.1,60.0,15.0
2011-12-11,-3.0,14.4,873.9,872.0,8.9,74.0,18.0
2011-12-12,-2.0,15.8,873.7,871.9,8.9,45.0,11.0
2011-12-13,0.0,14.6,874.0,871.8,6.0,34.0,12.0
2011-12-14,0.4,16.2,874.6,872.5,8.3,36.0,12.0
2011-12-15,3.4,15.2,873.5,870.6,0.8,46.0,19.0
2011-12-16,1.4,11.8,870.5,868.7,0.0,53.0,30.0
2011-12-17,-0.4,13.4,871.3,869.7,8.7,68.0,31.0
2011-12-18,-1.0,13.2,874.6,871.4,8.8,78.0,24.0
2011-12-19,1.2,20.0,875.0,873.3,8.8,41.0,11.0
2011-12-20,1.6,19.6,876.4,874.2,8.8,38.0,14.0
2011-12-21,0.8,17.0,875.4,873.2,8.6,45.0,14.0
2011-12-22,0.2,17.4,874.4,870.8,7.3,37.0,14.0
2011-12-23,3.0,15.0,869.9,868.3,0.8,51.0,13.0
2011-12-24,3.4,15.8,868.5,866.3,6.8,81.0,26.0
2011-12-25,6.6,11.4,870.6,865.9,4.8,90.0,53.0
2011-12-26,-1.0,11.0,872.8,870.7,8.4,92.0,47.0
2011-12-27,-3.0,10.8,871.7,870.0,8.2,92.0,35.0
2011-12-28,-1.2,14.0,872.3,870.1,8.7,57.0,26.0
2011-12-29,-1.6,14.4,873.8,872.1,8.7,59.0,24.0
2011-12-30,-2.2,13.6,875.1,872.8,6.6,55.0,21.0
2011-12-31,3.4,8.2,874.3,869.0,0.0,97.0,43.0
2012-01-01,4.8,11.8,869.0,867.0,4.4,85.0,53.0
2012-01-02,5.0,9.6,868.7,866.3,3.0,97.0,70.0
2012-01-03,0.0,9.0,870.3,867.4,8.7,96.0,60.0
2012-01-04,-2.4,13.0,871.7,869.1,8.9,81.0,23.0
2012-01-05,-2.6,13.6,871.2,869.2,9.0,64.0,22.0
2012-01-06,0.4,11.2,869.9,865.3,2.8,55.0,23.0
2012-01-07,1.2,12.8,870.7,867.9,8.8,74.0,33.0
2012-01-08,0.8,11.6,870.3,867.5,0.5,94.0,48.0
2012-01-09,3.4,11.6,871.2,868.2,6.8,86.0,56.0
2012-01-10,-1.2,14.0,872.0,870.2,8.8,92.0,24.0
2012-01-11,2.0,11.8,870.5,866.3,1.0,87.0,58.0
2012-01-12,1.8,11.4,868.9,867.4,8.8,86.0,44.0
2012-01-13,-3.4,8.8,867.4,865.1,7.7,93.0,44.0
2012-01-14,-3.2,6.8,870.7,867.5,5.3,86.0,43.0
2012-01-15,-4.8,9.8,871.1,869.3,9.0,76.0,33.0
2012-01-16,-4.4,10.6,869.8,867.0,9.0,67.0,22.0
2012-01-17,-4.6,10.6,870.7,867.7,8.8,60.0,20.0
2012-01-18,-4.0,9.6,870.8,868.3,2.8,58.0,24.0
2012-01-19,-4.2,10.4,868.1,864.6,9.1,68.0,23.0
2012-01-20,-4.0,1.4,865.0,864.1,0.9,96.0,59.0
2012-01-21,-11.8,1.4,868.5,864.0,9.2,78.0,33.0
2012-01-22,-8.4,6.4,867.4,865.2,9.4,72.0,33.0
2012-01-23,-5.6,5.8,869.7,866.0,8.2,76.0,27.0
2012-01-24,-4.8,6.4,871.0,869.7,4.2,82.0,43.0
2012-01-25,-5.4,6.4,870.4,868.7,1.2,96.0,41.0
2012-01-26,0.0,11.2,871.7,869.0,5.6,100.0,48.0
2012-01-27,0.8,14.8,869.6,864.3,8.0,75.0,27.0
2012-01-28,2.6,9.8,866.8,864.3,2.4,87.0,52.0
2012-01-29,-2.6,7.2,870.7,866.8,9.3,90.0,52.0
2012-01-30,-3.4,9.4,870.4,868.8,7.0,85.0,27.0
2012-01-31,2.0,4.6,867.6,862.8,0.0,93.0,75.0
2012-02-01,1.0,11.4,864.1,856.9,0.8,97.0,76.0
2012-02-02,0.2,10.2,870.5,860.8,5.3,100.0,75.0
2012-02-03,-3.6,10.0,875.6,870.2,9.7,85.0,28.0
2012-02-04,-0.6,12.2,874.1,872.3,9.8,58.0,23.0
2012-02-05,-0.4,12.4,873.5,872.4,9.7,52.0,11.0
2012-02-06,-3.2,11.4,875.1,872.4,9.6,65.0,17.0
2012-02-07,0.6,9.4,873.6,869.5,0.0,66.0,21.0
2012-02-08,2.0,8.0,869.0,866.8,0.2,86.0,61.0
2012-02-09,0.0,12.6,868.8,866.7,6.4,93.0,53.0
2012-02-10,1.0,11.8,867.8,865.8,3.0,83.0,59.0
2012-02-11,-1.6,9.4,871.3,868.2,9.9,84.0,34.0
2012-02-12,-4.4,12.6,872.2,870.9,9.7,57.0,11.0
2012-02-13,-3.4,14.8,870.9,869.1,9.5,49.0,11.0
2012-02-14,0.0,14.0,871.5,869.9,8.0,48.0,16.0
2012-02-15,3.8,11.8,870.1,863.2,1.9,91.0,26.0
2012-02-16,4.8,9.2,861.0,858.7,0.5,93.0,79.0
2012-02-17,0.6,10.2,861.0,859.6,8.5,96.0,49.0
2012-02-18,3.0,6.0,861.7,860.0,0.3,93.0,71.0
2012-02-19,-0.6,4.2,870.7,862.5,6.0,83.0,51.0
2012-02-20,-3.6,5.0,873.0,870.9,9.9,83.0,37.0
2012-02-21,-1.2,8.4,873.8,871.4,10.1,52.0,19.0
2012-02-22,-5.0,9.4,871.1,869.5,10.2,66.0,16.0
2012-02-23,-3.8,10.4,871.3,867.9,6.0,55.0,17.0
2012-02-24,2.0,10.8,867.0,861.6,1.0,51.0,21.0
2012-02-25,2.8,5.0,860.7,857.0,0.0,96.0,35.0
2012-02-26,-1.0,10.2,868.1,857.0,10.3,74.0,33.0
2012-02-27,-2.6,12.2,868.9,868.0,10.3,72.0,25.0
2012-02-28,1.2,16.4,867.1,862.5,9.6,55.0,16.0
2012-02-29,5.8,15.4,860.6,857.3,6.5,42.0,21.0
2012-03-01,4.2,10.0,861.1,858.0,0.0,65.0,40.0
2012-03-02,1.2,6.2,860.5,858.2,0.0,100.0,61.0
2012-03-03,-3.8,2.6,866.2,857.6,5.0,92.0,63.0
2012-03-04,-3.6,3.8,866.6,864.4,0.8,90.0,62.0
2012-03-05,-6.6,2.4,871.4,865.5,7.6,88.0,52.0
2012-03-06,-7.4,10.4,872.5,870.7,10.5,67.0,32.0
2012-03-07,-2.6,12.6,873.6,872.0,9.4,76.0,40.0
2012-03-08,-0.4,13.0,872.1,870.4,10.4,79.0,40.0
2012-03-09,0.0,13.2,872.0,869.3,10.3,74.0,22.0
2012-03-10,1.0,11.2,868.5,866.6,9.9,64.0,30.0
2012-03-11,-2.4,11.2,868.5,865.5,10.1,59.0,10.0
2012-03-12,-1.0,17.6,869.4,865.6,6.0,47.0,21.0
2012-03-13,3.2,20.0,869.0,865.5,2.4,54.0,21.0
2012-03-14,8.2,22.0,867.8,864.3,7.5,62.0,24.0
2012-03-15,10.8,15.6,866.3,863.6,9.0,71.0,40.0
2012-03-16,2.2,11.0,865.6,864.2,6.8,74.0,49.0
2012-03-17,4.8,7.8,867.2,862.1,0.7,95.0,44.0
2012-03-18,-4.4,6.4,875.7,868.1,9.9,56.0,30.0
2012-03-19,-2.2,17.0,876.2,874.6,11.0,51.0,11.0
2012-03-20,1.0,18.2,874.4,872.3,11.0,47.0,12.0
2012-03-21,0.4,17.8,871.9,869.0,10.6,45.0,16.0
2012-03-22,0.2,15.8,869.6,867.9,9.9,45.0,16.0
2012-03-23,1.0,15.4,872.0,869.6,10.9,54.0,20.0
2012-03-24,0.6,16.4,872.9,871.5,11.0,50.0,18.0
2012-03-25,0.4,17.6,873.1,869.4,11.0,50.0,11.0
2012-03-26,2.4,19.4,869.1,866.7,7.8,46.0,10.0
2012-03-27,8.2,15.4,865.2,860.5,2.0,91.0,22.0
2012-03-28,4.0,13.8,868.3,862.8,10.8,87.0,43.0
2012-03-29,4.6,17.2,869.1,867.0,9.0,67.0,29.0
2012-03-30,6.4,12.4,866.2,862.7,3.8,87.0,64.0
2012-03-31,3.0,13.4,870.0,866.5,10.9,87.0,34.0
2012-04-01,3.0,18.0,871.9,869.5,8.8,74.0,24.0
2012-04-02,8.4,20.8,869.5,867.0,6.8,56.0,18.0
2012-04-03,8.4,21.8,872.5,868.0,6.8,77.0,32.0
2012-04-04,9.0,21.0,873.5,871.8,9.3,75.0,47.0
2012-04-05,9.0,22.0,873.6,870.5,9.9,84.0,34.0
2012-04-06,7.8,20.2,870.8,868.5,7.8,69.0,14.0
2012-04-07,5.6,22.4,868.4,866.2,11.4,58.0,26.0
2012-04-08,9.8,23.2,867.2,865.3,9.3,68.0,29.0
2012-04-09,11.6,24.4,867.4,865.6,6.2,49.0,28.0
2012-04-10,12.4,25.8,869.4,867.2,10.3,55.0,19.0
2012-04-11,12.2,25.8,868.0,865.6,6.3,50.0,25.0
2012-04-12,12.8,17.6,865.3,864.0,0.0,90.0,60.0
2012-04-13,7.2,19.6,863.9,861.9,10.5,89.0,42.0
2012-04-14,9.8,19.2,865.2,861.5,1.0,92.0,53.0
2012-04-15,8.8,16.8,867.9,864.7,2.3,92.0,53.0
2012-04-16,9.6,20.6,868.1,866.2,9.3,85.0,35.0
2012-04-17,9.0,18.8,865.7,862.1,2.7,87.0,37.0
2012-04-18,5.4,17.8,864.2,862.2,10.8,91.0,42.0
2012-04-19,9.4,21.2,863.8,862.7,8.9,67.0,30.0
2012-04-20,9.2,19.2,866.6,863.6,6.8,73.0,22.0
2012-04-21,6.2,20.6,868.8,866.2,6.7,70.0,28.0
2012-04-22,6.6,23.2,867.8,865.5,11.7,66.0,23.0
2012-04-23,8.6,24.0,865.8,864.5,12.1,61.0,17.0
2012-04-24,8.2,23.6,868.0,865.4,12.0,53.0,11.0
2012-04-25,8.0,23.8,868.0,866.9,12.1,45.0,13.0
2012-04-26,7.8,24.0,868.6,867.1,11.5,47.0,14.0
2012-04-27,9.0,25.2,870.2,868.3,6.3,43.0,19.0
2012-04-28,10.8,26.6,870.3,868.8,7.5,46.0,19.0
2012-04-29,12.4,28.2,868.9,867.7,10.2,46.0,17.0
2012-04-30,12.2,27.2,868.7,866.0,4.8,39.0,11.0
2012-05-01,11.2,27.2,867.8,866.3,9.2,51.0,19.0
2012-05-02,16.2,28.6,869.1,865.4,4.0,49.0,23.0
2012-05-03,18.8,29.0,867.7,865.9,8.2,64.0,29.0
2012-05-04,15.4,26.6,866.5,865.2,10.3,67.0,21.0
2012-05-05,12.4,25.4,866.1,864.7,10.2,57.0,20.0
2012-05-06,11.0,25.2,866.6,865.2,9.0,52.0,22.0
2012-05-07,10.0,25.4,866.9,865.4,12.3,55.0,17.0
2012-05-08,10.4,26.0,868.8,866.0,7.5,42.0,13.0
2012-05-09,12.6,29.4,870.4,868.9,10.0,44.0,17.0
2012-05-10,15.0,31.0,871.1,867.9,7.4,42.0,16.0
2012-05-11,18.6,31.2,870.2,868.6,9.9,33.0,15.0
2012-05-12,13.4,31.2,868.4,865.2,10.4,29.0,11.0
2012-05-13,18.6,29.6,865.8,863.7,5.6,31.0,11.0
2012-05-14,15.2,29.0,867.0,864.5,7.1,39.0,16.0
2012-05-15,13.8,24.8,869.3,867.5,8.4,55.0,26.0
2012-05-16,10.6,27.4,868.7,866.4,12.4,63.0,18.0
